Country name,ISO code,ISO numeric code,Subnational region name,CCAPS subnational region ID,Year,Data Source,Website,Net primary attendance rate (%),Primary NAR standard error,Primary NAR sample size,Gross primary attendance rate (%),Primary GAR standard error,Primary GAR sample size,Net secondary attendance rate (%),Secondary NAR standard error,Secondar NAR sample size,Gross secondary attendance rate (%),Secondary GAR standard error,Secondary GAR sample size,Access to improved water (% of population),Improved Water (% of pop) standard error,Improved Water (% of pop) sample size,Access to improved sanitation (% of population),Improved Sanitation (% of pop) standard error,Improved Sanitation (% of pop) sample size,Electricity in household (% of population),Electricity (% of pop) standard error,Electricity (% of pop) sample size,Radio in household (% of population),Radio (% of pop) standard error,Radio (% of pop) sample size,Television in household (% of population),Television (% of pop) standard error,Television (% of pop) sample size,Radio and/or Television in household (% of population),Radio and/or TV (% of pop) standard error,Radio and/or TV (% of pop) sample size,Access to improved water (% of households),Improved Water (% of hh) standard error,Improved Water (% of hh) sample size,Access to improved sanitation (% of households),Improved Sanitation (% of hh) standard error,Improved Sanitation (% of hh) sample size,Electricity in household (% of households),Electricity (% of hh) standard error,Electricity (% of hh) sample size,Radio in household (% of households),Radio (% of hh) standard error,Radio (% of hh) sample size,Television in household (% of households),Television (% of hh) standard error,Television (% of hh) sample size,Radio and/or television in household (% of households),Radio and/or TV (% of hh) standard error,Radio and/or TV (% of hh) sample size
Nigeria,NGA,566.0,Ondo,566029.0,2008.0,DHS,www.measuredhs.com,77.98414611816406,1.8960438966751099,745.0,101.05535888671875,3.7307558059692383,748.0,69.05966186523438,4.607254505157471,382.0,127.95417022705078,7.548293113708496,383.0,64.41404724121094,8.382959365844727,3704.0,40.40102767944336,7.08320426940918,3692.0,46.403839111328125,8.996099472045898,3685.0,74.08745574951172,4.208264350891113,3696.0,47.9598388671875,6.5971245765686035,3695.0,76.60223388671875,4.0666608810424805,3704.0,64.01935577392578,8.205106735229492,952.0,40.96675491333008,6.693206787109375,950.0,48.46335220336914,8.858357429504395,948.0,73.29875183105469,3.6182005405426025,950.0,46.018733978271484,6.320781230926514,949.0,75.4432601928711,3.7564268112182617,952.0
Nigeria,NGA,566.0,Osun,566030.0,2008.0,DHS,www.measuredhs.com,77.01832580566406,2.008366823196411,688.0,91.92669677734375,3.5532572269439697,688.0,76.35089874267578,3.107465982437134,421.0,135.25131225585938,6.039769649505615,421.0,79.84998321533203,5.994647979736328,3722.0,46.94403076171875,6.430566310882568,3722.0,68.6264877319336,6.954599380493164,3713.0,84.39315032958984,2.1949360370635986,3722.0,55.470855712890625,6.203835964202881,3722.0,85.76525115966797,2.304997444152832,3722.0,78.80081176757812,6.012574195861816,970.0,45.46943283081055,6.216155052185059,970.0,67.37206268310547,7.184755802154541,968.0,80.27493286132812,2.56862735748291,970.0,48.768646240234375,5.948439598083496,970.0,81.73149871826172,2.6838626861572266,970.0
Nigeria,NGA,566.0,Oyo,566031.0,2008.0,DHS,www.measuredhs.com,65.36861419677734,5.074836730957031,650.0,77.10961151123047,5.8468403816223145,650.0,64.51202392578125,7.009232521057129,298.0,103.14002990722656,12.055030822753906,299.0,74.01570129394531,6.506868362426758,3419.0,43.78449249267578,8.286499977111816,3413.0,61.11894989013672,8.91848373413086,3406.0,88.65435791015625,1.3272770643234253,3406.0,58.124942779541016,6.854116439819336,3390.0,90.14898681640625,1.2258092164993286,3419.0,72.56664276123047,5.980691432952881,970.0,41.62460708618164,8.258525848388672,968.0,62.288230895996094,8.617074012756348,967.0,84.82948303222656,1.434401035308838,967.0,52.09270095825195,6.339798450469971,965.0,86.37232208251953,1.3948177099227905,970.0
Nigeria,NGA,566.0,Plateau,566032.0,2008.0,DHS,www.measuredhs.com,75.2822265625,2.1791493892669678,1051.0,101.55401611328125,1.8864548206329346,1055.0,42.00334930419922,4.218367576599121,473.0,87.99456024169922,6.336093425750732,478.0,32.883296966552734,5.364741802215576,4728.0,27.24197006225586,6.464742183685303,4728.0,12.319279670715332,5.0398430824279785,4720.0,67.78389739990234,3.264150381088257,4728.0,19.462888717651367,5.2212605476379395,4728.0,68.92766571044922,3.4050090312957764,4728.0,35.37099075317383,5.438052177429199,928.0,27.15100860595703,6.314330101013184,928.0,14.641575813293457,5.821481227874756,926.0,66.38394927978516,2.8792734146118164,928.0,18.530961990356445,4.897159099578857,928.0,67.48812866210938,3.0146615505218506,928.0
Nigeria,NGA,566.0,Rivers,566033.0,2008.0,DHS,www.measuredhs.com,73.32321166992188,2.164907217025757,434.0,91.22473907470703,2.2016525268554688,434.0,65.15108489990234,4.0524702072143555,289.0,114.92303466796875,5.909862518310547,289.0,69.87882232666016,6.246553421020508,3053.0,42.920475006103516,7.241391181945801,3045.0,54.49962615966797,8.137426376342773,3045.0,68.96393585205078,3.0244412422180176,3049.0,52.41697311401367,6.028686046600342,3052.0,74.11136627197266,3.565023183822632,3053.0,70.69880676269531,6.344080924987793,931.0,44.474979400634766,7.340877056121826,929.0,52.869327545166016,8.036062240600586,927.0,68.1441421508789,2.758552312850952,929.0,49.73434829711914,5.3943281173706055,930.0,73.93189239501953,3.198312282562256,931.0
Nigeria,NGA,566.0,Sokoto,566034.0,2008.0,DHS,www.measuredhs.com,29.17082977294922,5.215986251831055,1001.0,37.762237548828125,6.457977771759033,1001.0,11.688311576843262,3.4936883449554443,385.0,25.194805145263672,7.221726894378662,389.0,26.10722541809082,7.7670817375183105,4719.0,70.27256774902344,6.514913558959961,4696.0,25.589296340942383,8.21076488494873,4709.0,82.65306091308594,1.8680943250656128,4704.0,16.054363250732422,6.240828037261963,4709.0,83.13201904296875,2.0332419872283936,4719.0,24.579832077026367,6.857706069946289,952.0,68.10982513427734,6.591142177581787,947.0,22.818084716796875,7.102184772491455,951.0,79.57894897460938,1.5860295295715332,950.0,12.302839279174805,4.468889236450195,951.0,80.14705657958984,1.7053194046020508,952.0
Nigeria,NGA,566.0,Taraba,566035.0,2008.0,DHS,www.measuredhs.com,59.766685485839844,5.416730880737305,1067.0,82.04000854492188,6.931530952453613,1072.0,39.16762924194336,5.660407066345215,557.0,73.03912353515625,9.445699691772461,559.0,20.07364845275879,4.541368007659912,5122.0,14.054487228393555,5.713491916656494,5122.0,20.618953704833984,7.537721633911133,5118.0,64.95832061767578,4.063559532165527,5117.0,20.153318405151367,5.210173606872559,5122.0,65.77179718017578,4.1405792236328125,5122.0,19.578147888183594,4.760866641998291,902.0,14.113262176513672,4.916229248046875,902.0,18.63909339904785,6.82855749130249,901.0,61.8580207824707,3.5063469409942627,901.0,18.406946182250977,4.984726428985596,902.0,62.69365692138672,3.6151621341705322,902.0
Nigeria,NGA,566.0,Yobe,566037.0,2008.0,DHS,www.measuredhs.com,31.37342071533203,6.477603435516357,1095.0,37.2503776550293,7.570698261260986,1095.0,24.35198211669922,6.490527153015137,420.0,44.88825607299805,10.424236297607422,421.0,50.30541229248047,7.748475074768066,4728.0,49.04429626464844,9.014301300048828,4728.0,28.218475341796875,6.6595778465271,4718.0,45.157466888427734,4.57844877243042,4712.0,11.852681159973145,3.4892220497131348,4706.0,46.07073974609375,4.821150302886963,4728.0,50.25647735595703,7.934730052947998,878.0,44.421669006347656,8.71295166015625,878.0,24.545011520385742,6.17443323135376,877.0,40.28649139404297,4.560482978820801,875.0,10.424921035766602,2.9385838508605957,875.0,40.99882888793945,4.767025470733643,878.0
Nigeria,NGA,566.0,Zamfara,566038.0,2008.0,DHS,www.measuredhs.com,19.211811065673828,5.275680065155029,1071.0,25.051021575927734,6.563167572021484,1073.0,18.003658294677734,6.449313163757324,389.0,33.45780563354492,11.705286026000977,392.0,29.56439781188965,7.9033989906311035,4501.0,61.80577087402344,6.113160133361816,4479.0,20.747638702392578,8.005475997924805,4465.0,79.80076599121094,2.594508647918701,4490.0,16.044387817382812,6.296543121337891,4481.0,79.5428466796875,2.5595099925994873,4506.0,27.625003814697266,7.553272724151611,850.0,58.880531311035156,5.934503555297852,846.0,18.698287963867188,7.088719367980957,846.0,74.2979736328125,2.67722487449646,848.0,13.398157119750977,5.069090366363525,845.0,74.15541076660156,2.6904640197753906,851.0
Rwanda,RWA,646.0,East,646001.0,2011.0,DHS,www.measuredhs.com,85.89579010009766,1.0730022192001343,2175.0,143.59246826171875,2.477607250213623,2175.0,12.038683891296387,1.0318037271499634,1734.0,21.44426727294922,1.4428613185882568,1737.0,65.00125885009766,3.3130154609680176,12831.0,82.1968765258789,1.3079700469970703,12825.0,3.9022390842437744,0.9738702774047852,12831.0,69.97273254394531,1.1156939268112183,12831.0,1.852827548980713,0.46901682019233704,12825.0,70.06321716308594,1.1162415742874146,12831.0,65.11173248291016,3.299974203109741,2869.0,80.44715881347656,1.3582125902175903,2868.0,3.654104471206665,0.9287682175636292,2869.0,66.26818084716797,1.1226180791854858,2869.0,1.558735728263855,0.3720444142818451,2868.0,66.41316986083984,1.1248055696487427,2869.0
Rwanda,RWA,646.0,Kigali City,646002.0,2011.0,DHS,www.measuredhs.com,91.84928894042969,1.3006155490875244,868.0,134.8826904296875,3.4484024047851562,868.0,27.00577735900879,2.3454887866973877,740.0,53.172157287597656,3.5682408809661865,742.0,92.33876037597656,1.2542043924331665,6463.0,91.3176498413086,1.5945974588394165,6447.0,59.425933837890625,4.078620433807373,6463.0,82.9306869506836,1.450453758239746,6463.0,42.03792953491211,3.7064239978790283,6463.0,84.7314682006836,1.3503445386886597,6463.0,91.81007385253906,1.2330598831176758,1522.0,90.1345443725586,1.673952341079712,1519.0,57.04300308227539,4.009441375732422,1522.0,78.64091491699219,1.4982085227966309,1522.0,35.48283386230469,3.2685279846191406,1522.0,80.44031524658203,1.4495517015457153,1522.0
Rwanda,RWA,646.0,North,646004.0,2011.0,DHS,www.measuredhs.com,91.31277465820312,0.9030847549438477,1632.0,147.45701599121094,2.3944692611694336,1632.0,14.469223022460938,1.1287968158721924,1294.0,25.406801223754883,2.1277408599853516,1296.0,72.74358367919922,2.8944644927978516,9107.0,69.4430160522461,2.0268807411193848,9107.0,4.4203715324401855,1.3306090831756592,9102.0,71.07242584228516,1.4653804302215576,9107.0,1.8953813314437866,0.6336038112640381,9101.0,71.44929504394531,1.4512068033218384,9107.0,73.82713317871094,2.8070240020751953,2047.0,68.15296173095703,1.9639602899551392,2047.0,3.9108808040618896,1.2138159275054932,2046.0,66.06678771972656,1.4327857494354248,2047.0,1.496170163154602,0.48538938164711,2045.0,66.32862854003906,1.4248253107070923,2047.0
Rwanda,RWA,646.0,South,646005.0,2011.0,DHS,www.measuredhs.com,87.03338623046875,1.0076950788497925,2425.0,146.84237670898438,2.236482620239258,2429.0,14.497767448425293,1.020148754119873,1974.0,24.403732299804688,1.5928840637207031,1981.0,74.91319274902344,1.8641539812088013,14128.0,73.08806610107422,1.9542316198349,14123.0,2.866028308868408,0.7980708479881287,14128.0,63.21186828613281,1.1586833000183105,14128.0,1.4221793413162231,0.42058295011520386,14124.0,63.27835464477539,1.1429049968719482,14128.0,74.76960754394531,1.8251909017562866,3260.0,72.77406311035156,1.91727614402771,3258.0,2.811342716217041,0.8079821467399597,3260.0,59.551353454589844,1.1335325241088867,3260.0,1.1241296529769897,0.328687846660614,3258.0,59.60196304321289,1.124220848083496,3260.0
Rwanda,RWA,646.0,West,646006.0,2011.0,DHS,www.measuredhs.com,85.13561248779297,1.0974644422531128,2381.0,139.9047088623047,2.511629819869995,2383.0,14.625467300415039,1.4277052879333496,1839.0,24.25952911376953,2.057370901107788,1845.0,73.5976791381836,2.611677646636963,13042.0,68.54951477050781,1.8396399021148682,13065.0,7.944271564483643,1.9686731100082397,13065.0,57.1826057434082,1.5795862674713135,13065.0,3.88024640083313,1.3184479475021362,13056.0,57.314579010009766,1.5921785831451416,13071.0,73.2791748046875,2.538379192352295,2835.0,67.416259765625,1.7038027048110962,2839.0,6.835487365722656,1.737436294555664,2839.0,52.58049392700195,1.497366189956665,2839.0,3.0130231380462646,1.040189504623413,2837.0,52.74765396118164,1.5132328271865845,2840.0
Senegal,SEN,686.0,Dakar,686001.0,2011.0,DHS,www.measuredhs.com,73.5810775756836,2.8286283016204834,795.0,99.28475189208984,3.3263473510742188,795.0,42.69194793701172,3.745633125305176,575.0,90.79930877685547,6.910522937774658,575.0,95.93760681152344,1.2263680696487427,5779.0,97.71701049804688,1.0053030252456665,5779.0,94.00164031982422,1.4470632076263428,5779.0,79.3785629272461,2.1979219913482666,5779.0,90.46163940429688,1.4167582988739014,5779.0,95.15966796875,0.8208673000335693,5779.0,94.33450317382812,1.247069001197815,686.0,98.36064147949219,0.5978179574012756,686.0,93.575927734375,1.305295467376709,686.0,75.6480484008789,2.5062193870544434,686.0,84.51969909667969,1.8288636207580566,686.0,92.15282440185547,1.2530128955841064,686.0
Senegal,SEN,686.0,Diourbel,686002.0,2011.0,DHS,www.measuredhs.com,24.448413848876953,3.564481735229492,1151.0,35.89266586303711,4.923640251159668,1154.0,13.97126293182373,2.21610426902771,732.0,30.0291690826416,4.283878803253174,734.0,87.43636322021484,2.8716251850128174,6273.0,67.44719696044922,6.07594633102417,6273.0,57.858192443847656,7.4158830642700195,6273.0,84.89266967773438,2.906118869781494,6273.0,55.69871139526367,6.043035984039307,6273.0,86.9775390625,2.9331157207489014,6273.0,83.7618637084961,2.7898993492126465,627.0,63.201175689697266,5.761169910430908,627.0,52.86344909667969,6.704301834106445,627.0,78.9624252319336,2.7762436866760254,627.0,48.18318176269531,5.40570592880249,627.0,81.89720153808594,2.893526792526245,627.0
Senegal,SEN,686.0,Fatick,686003.0,2011.0,DHS,www.measuredhs.com,62.5997200012207,5.410470485687256,1074.0,92.37047576904297,7.766386985778809,1079.0,30.1235408782959,2.749300718307495,697.0,67.88775634765625,7.846999168395996,700.0,60.854034423828125,6.782505989074707,5526.0,41.11763381958008,5.972017288208008,5526.0,34.21164321899414,6.058334827423096,5526.0,66.303466796875,3.62460994720459,5526.0,32.25922393798828,4.759347915649414,5526.0,69.61475372314453,3.7717456817626953,5526.0,61.19611740112305,6.601587295532227,573.0,38.75656509399414,5.548014163970947,573.0,32.83952331542969,5.537858963012695,573.0,62.22758865356445,3.442060708999634,573.0,28.325153350830078,3.964951515197754,573.0,65.93708038330078,3.681703805923462,573.0
Senegal,SEN,686.0,Kaffrine,686004.0,2011.0,DHS,www.measuredhs.com,30.855182647705078,4.277964115142822,1060.0,43.815433502197266,5.571210861206055,1060.0,13.43862533569336,3.2171292304992676,575.0,27.823575973510742,6.003320217132568,575.0,85.31229400634766,4.4173359870910645,5068.0,26.37580108642578,3.074352502822876,5068.0,23.986188888549805,5.055246353149414,5068.0,68.51321411132812,3.478396415710449,5068.0,20.09207534790039,3.3249096870422363,5068.0,70.61949920654297,3.252963066101074,5068.0,84.18962097167969,4.5533576011657715,559.0,23.8050537109375,2.5196614265441895,559.0,20.068382263183594,3.5260050296783447,559.0,63.38068771362305,3.5432839393615723,559.0,16.313941955566406,2.4140219688415527,559.0,65.59724426269531,3.3077645301818848,559.0
Senegal,SEN,686.0,Kaolack,686005.0,2011.0,DHS,www.measuredhs.com,52.68505096435547,4.633750915527344,1203.0,77.709228515625,6.510683059692383,1211.0,26.746252059936523,3.588578939437866,793.0,56.803077697753906,5.045877933502197,797.0,79.19351959228516,5.706254482269287,6501.0,41.131134033203125,4.546360492706299,6501.0,40.474708557128906,5.024528980255127,6501.0,83.33992767333984,2.569145917892456,6501.0,39.27113342285156,4.097639560699463,6501.0,86.42279052734375,2.335462808609009,6501.0,79.89281463623047,5.403597354888916,602.0,41.67284393310547,3.816680431365967,602.0,39.53995132446289,3.9958465099334717,602.0,79.80154418945312,2.7086639404296875,602.0,36.81867218017578,3.1184122562408447,602.0,83.73300170898438,2.4296083450317383,602.0
Senegal,SEN,686.0,Kedougou,686006.0,2011.0,DHS,www.measuredhs.com,80.58548736572266,2.83426833152771,637.0,110.38844299316406,3.9641404151916504,638.0,29.017873764038086,5.698629379272461,362.0,58.52553939819336,8.15817642211914,366.0,72.07913970947266,5.391545295715332,3157.0,9.611494064331055,3.0088255405426025,3157.0,22.086368560791016,3.858863592147827,3157.0,69.69268035888672,4.299156188964844,3157.0,21.135244369506836,3.9027833938598633,3157.0,74.12934875488281,4.109805107116699,3157.0,69.7607421875,5.617921829223633,422.0,9.221202850341797,2.7141168117523193,422.0,18.858591079711914,3.307023763656616,422.0,64.74771881103516,3.7451796531677246,422.0,17.082355499267578,3.101745128631592,422.0,68.94540405273438,3.7480592727661133,422.0
Senegal,SEN,686.0,Kolda,686007.0,2011.0,DHS,www.measuredhs.com,63.435821533203125,4.535115718841553,1030.0,90.98806762695312,6.183169364929199,1030.0,24.02971076965332,3.5130672454833984,676.0,52.562503814697266,7.026679992675781,676.0,28.299945831298828,3.2319159507751465,5615.0,20.114421844482422,3.2082364559173584,5615.0,20.912471771240234,2.9760501384735107,5615.0,77.95277404785156,2.680107831954956,5615.0,25.3633975982666,2.9776456356048584,5615.0,80.60453796386719,2.4313182830810547,5615.0,29.98867416381836,3.5052127838134766,540.0,21.003631591796875,3.442138671875,540.0,21.22202491760254,2.9274849891662598,540.0,71.98727416992188,2.541428565979004,540.0,22.082149505615234,2.704770088195801,540.0,74.732177734375,2.414353609085083,540.0
Senegal,SEN,686.0,Louga,686008.0,2011.0,DHS,www.measuredhs.com,35.283538818359375,3.5340094566345215,1051.0,51.30070877075195,4.840373992919922,1058.0,17.227487564086914,3.431626081466675,679.0,31.220605850219727,5.767422676086426,687.0,93.94508361816406,2.2823033332824707,5700.0,60.10873794555664,6.686211585998535,5700.0,40.478118896484375,8.3304443359375,5700.0,84.67214965820312,2.208355665206909,5700.0,46.044795989990234,7.381260395050049,5700.0,87.02839660644531,2.231323003768921,5700.0,93.57933044433594,2.1528851985931396,556.0,53.903377532958984,6.682222843170166,556.0,36.249053955078125,7.8830156326293945,556.0,79.51675415039062,2.2662434577941895,556.0,37.96321105957031,6.846460819244385,556.0,83.09050750732422,2.45497727394104,556.0
Senegal,SEN,686.0,Matam,686009.0,2011.0,DHS,www.measuredhs.com,47.924259185791016,5.085953235626221,921.0,63.63154220581055,6.665892124176025,922.0,18.178726196289062,3.1518311500549316,599.0,30.48250961303711,5.6595001220703125,603.0,83.4010238647461,6.321407794952393,5170.0,39.250404357910156,5.573272228240967,5170.0,40.39919662475586,7.007071495056152,5170.0,67.0615463256836,3.108543634414673,5170.0,38.71385192871094,6.0071635246276855,5170.0,74.8797378540039,3.2790398597717285,5170.0,79.34686279296875,7.8620805740356445,493.0,36.08140563964844,5.127496719360352,493.0,34.38217544555664,5.70149040222168,493.0,63.53993225097656,2.9297475814819336,493.0,31.123165130615234,5.085661888122559,493.0,69.35298156738281,3.43939208984375,493.0
Senegal,SEN,686.0,Saint-Louis,686010.0,2011.0,DHS,www.measuredhs.com,64.89299774169922,3.3305583000183105,892.0,88.28236389160156,5.135770320892334,892.0,35.416988372802734,3.0001046657562256,632.0,60.22865295410156,5.3012824058532715,632.0,76.6363754272461,5.904356956481934,5131.0,59.148536682128906,4.215649127960205,5131.0,56.62685012817383,5.507843017578125,5131.0,69.68833923339844,3.0296053886413574,5131.0,55.45954132080078,4.3225274085998535,5131.0,82.59044647216797,2.580683946609497,5131.0,76.76285552978516,5.715066909790039,586.0,56.86311721801758,4.09077787399292,586.0,54.55843734741211,4.9018659591674805,586.0,66.71512603759766,2.9415149688720703,586.0,50.738746643066406,4.104217529296875,586.0,79.88734436035156,2.628234624862671,586.0
Senegal,SEN,686.0,Sedhiou,686011.0,2011.0,DHS,www.measuredhs.com,61.12314987182617,3.476794958114624,1127.0,94.76791381835938,4.965303897857666,1129.0,19.532489776611328,3.3020920753479004,710.0,52.785552978515625,7.736406326293945,711.0,21.822681427001953,3.727849245071411,5728.0,13.756278038024902,3.3244497776031494,5728.0,26.076597213745117,5.002326011657715,5728.0,75.87126159667969,2.330000400543213,5728.0,24.347681045532227,3.793156385421753,5728.0,78.7112808227539,2.0657780170440674,5728.0,19.97756576538086,2.924860954284668,532.0,14.268194198608398,3.0140116214752197,532.0,23.12202262878418,4.400212287902832,532.0,69.26197814941406,2.5559802055358887,532.0,21.205156326293945,3.157942056655884,532.0,72.43626403808594,2.3154680728912354,532.0
Senegal,SEN,686.0,Tambacounda,686012.0,2011.0,DHS,www.measuredhs.com,48.40909957885742,3.578951597213745,1011.0,66.060791015625,5.076155662536621,1011.0,17.665061950683594,2.6953248977661133,631.0,35.112606048583984,4.788030624389648,631.0,48.591224670410156,5.560207366943359,5497.0,13.40803050994873,3.2562923431396484,5497.0,23.396692276000977,5.496821880340576,5497.0,72.44021606445312,4.775432109832764,5497.0,23.431936264038086,3.717684268951416,5497.0,74.43930053710938,4.69642448425293,5497.0,48.33363723754883,5.347477436065674,551.0,13.567720413208008,2.9333949089050293,551.0,21.531585693359375,5.407776355743408,551.0,66.79975128173828,4.025724411010742,551.0,19.867828369140625,3.1178431510925293,551.0,69.32746124267578,4.067033290863037,551.0
Senegal,SEN,686.0,Thies,686013.0,2011.0,DHS,www.measuredhs.com,56.785057067871094,4.695082187652588,1089.0,82.30592346191406,6.495127201080322,1099.0,32.60334777832031,3.2421348094940186,745.0,65.51210021972656,7.097491264343262,751.0,84.7986068725586,5.23092794418335,6034.0,79.75263977050781,3.5869998931884766,6034.0,67.44111633300781,6.16680383682251,6034.0,83.14214324951172,3.0282533168792725,6034.0,67.6181411743164,4.980486869812012,6034.0,90.94667053222656,2.6095097064971924,6034.0,84.21122741699219,5.026083469390869,631.0,76.00177001953125,3.9713926315307617,631.0,64.21290588378906,5.961413383483887,631.0,81.26038360595703,2.953697443008423,631.0,61.998374938964844,4.7355732917785645,631.0,88.83612060546875,2.804422616958618,631.0
Senegal,SEN,686.0,Ziguinchor,686014.0,2011.0,DHS,www.measuredhs.com,84.18416595458984,1.7226661443710327,722.0,117.50975036621094,2.554985761642456,722.0,49.0618896484375,3.2910003662109375,500.0,145.2470245361328,12.524712562561035,501.0,49.4110107421875,5.241868019104004,4344.0,27.57977867126465,2.6786787509918213,4344.0,64.83026123046875,5.970259189605713,4344.0,72.54981994628906,3.8152029514312744,4344.0,54.58496856689453,4.697443008422852,4344.0,80.75589752197266,3.3662471771240234,4344.0,48.2439079284668,5.1608147621154785,543.0,25.959672927856445,2.316391944885254,543.0,58.48825454711914,5.994191646575928,543.0,65.59795379638672,3.9883079528808594,543.0,46.3455810546875,3.8231403827667236,543.0,73.83100891113281,3.8101556301116943,543.0
Sierra Leone,SLE,694.0,Eastern,694001.0,2008.0,DHS,www.measuredhs.com,62.950103759765625,2.3395769596099854,1861.0,103.50498962402344,4.312320709228516,1866.0,22.32829475402832,1.9670430421829224,1250.0,41.69847869873047,3.497000217437744,1254.0,49.01381301879883,4.705035209655762,9939.0,45.45606231689453,3.4770548343658447,9948.0,5.661157608032227,1.1313458681106567,9956.0,50.86690139770508,1.997387409210205,9948.0,3.248634099960327,0.6325778365135193,9948.0,51.01276779174805,1.9945727586746216,9957.0,47.11638259887695,4.649044990539551,1865.0,45.0256233215332,3.4535274505615234,1866.0,4.943735122680664,1.0315308570861816,1868.0,47.82783889770508,2.0095276832580566,1867.0,2.7001988887786865,0.5021118521690369,1867.0,47.90278244018555,2.0009398460388184,1869.0
Sierra Leone,SLE,694.0,Northern,694002.0,2008.0,DHS,www.measuredhs.com,56.73435974121094,2.2578225135803223,2941.0,90.43168640136719,3.5897679328918457,2958.0,23.54983901977539,1.6491628885269165,2061.0,38.346290588378906,2.9050369262695312,2075.0,36.79645919799805,3.5299460887908936,13633.0,37.165523529052734,3.2185637950897217,13630.0,2.3856024742126465,0.49423596262931824,13641.0,50.46210479736328,2.294330358505249,13648.0,3.1296658515930176,0.5279364585876465,13644.0,50.85520935058594,2.2768306732177734,13664.0,35.65335464477539,3.366288185119629,2050.0,35.6091423034668,2.8885271549224854,2050.0,2.367666244506836,0.43299052119255066,2052.0,47.56129837036133,2.142338991165161,2053.0,2.532742977142334,0.4355353116989136,2052.0,47.84793472290039,2.134672164916992,2055.0
Sierra Leone,SLE,694.0,Southern,694003.0,2008.0,DHS,www.measuredhs.com,61.68764114379883,2.7648329734802246,1910.0,96.208984375,4.43137264251709,1919.0,19.46274757385254,2.0272769927978516,1236.0,36.04697036743164,3.820080518722534,1247.0,45.75922393798828,4.399084568023682,9730.0,25.706148147583008,2.561441659927368,9726.0,6.17720890045166,1.2784572839736938,9730.0,50.186824798583984,2.961246967315674,9743.0,3.5859477519989014,0.7713976502418518,9743.0,50.26923370361328,2.963482141494751,9743.0,44.293067932128906,4.32136344909668,1809.0,24.970548629760742,2.389834403991699,1808.0,6.010501384735107,1.261698842048645,1808.0,47.37703323364258,2.5869338512420654,1811.0,3.0934484004974365,0.6448580622673035,1811.0,47.44582748413086,2.5878772735595703,1811.0
Sierra Leone,SLE,694.0,Western,694004.0,2008.0,DHS,www.measuredhs.com,78.86788940429688,1.2826613187789917,1288.0,122.78135681152344,3.119061231613159,1293.0,48.835391998291016,1.9056066274642944,1392.0,80.99766540527344,3.354607105255127,1406.0,91.3075180053711,2.1181063652038574,8289.0,80.29566192626953,2.1885218620300293,8295.0,43.5660514831543,3.511402130126953,8298.0,86.05667877197266,1.069129467010498,8298.0,39.8438606262207,2.835911750793457,8298.0,86.65773010253906,1.0607616901397705,8298.0,91.96879577636719,1.822800636291504,1546.0,80.12926483154297,2.192720413208008,1547.0,44.783199310302734,3.3471884727478027,1548.0,85.33204650878906,0.9920071363449097,1548.0,39.62486267089844,2.6061861515045166,1548.0,86.21538543701172,0.9716954231262207,1548.0
Sao Tome and Principe,STP,678.0,Principe,678001.0,2009.0,DHS,www.measuredhs.com,95.41387176513672,2.045816659927368,323.0,150.55633544921875,4.381925106048584,323.0,27.142070770263672,8.510446548461914,249.0,44.4287109375,14.922398567199707,249.0,60.36545181274414,14.950254440307617,1846.0,37.86930847167969,7.292931079864502,1846.0,60.23042297363281,9.053836822509766,1846.0,65.12635040283203,7.4673967361450195,1846.0,58.279842376708984,11.391050338745117,1846.0,69.86886596679688,7.186093807220459,1846.0,59.88602066040039,14.109353065490723,525.0,32.78199005126953,5.751267433166504,525.0,53.061927795410156,10.221774101257324,525.0,58.04959487915039,8.593001365661621,525.0,48.00062942504883,11.930633544921875,525.0,62.09125518798828,8.784485816955566,525.0
Sao Tome and Principe,STP,678.0,Sao Tome,678002.0,2009.0,DHS,www.measuredhs.com,84.8465805053711,0.9413245320320129,1968.0,130.9672393798828,2.3595802783966064,1968.0,33.35160446166992,1.6752196550369263,1605.0,56.89545822143555,2.761579751968384,1609.0,95.67140197753906,0.9861158132553101,11214.0,41.93834686279297,2.231091260910034,11214.0,60.610836029052734,2.156176805496216,11214.0,68.566162109375,1.4851250648498535,11213.0,55.811180114746094,1.8246389627456665,11210.0,73.46955871582031,1.4317034482955933,11214.0,95.87199401855469,0.9211690425872803,2932.0,38.35234832763672,1.9336591958999634,2932.0,57.036495208740234,2.0834388732910156,2932.0,64.75646209716797,1.4578821659088135,2931.0,49.42461013793945,1.6672061681747437,2931.0,69.03213500976562,1.4367295503616333,2932.0
Swaziland,SWZ,748.0,Hhohho,748001.0,2007.0,DHS,www.measuredhs.com,85.53756713867188,1.5169278383255005,1033.0,121.7656021118164,2.6578283309936523,1035.0,38.18878173828125,2.6616203784942627,701.0,61.177467346191406,3.626009702682495,701.0,76.46014404296875,3.2339205741882324,5396.0,36.38151550292969,2.738201379776001,5396.0,34.70263671875,3.141433000564575,5396.0,81.21268463134766,1.4193286895751953,5396.0,39.39898681640625,3.0386526584625244,5375.0,82.64987182617188,1.4449670314788818,5396.0,79.08360290527344,2.62324857711792,1279.0,39.783836364746094,2.9933125972747803,1279.0,39.68069076538086,2.914473056793213,1279.0,80.26576232910156,1.2288738489151,1279.0,39.44682312011719,2.6263816356658936,1277.0,82.28169250488281,1.2802168130874634,1279.0
