,Date,Location,Country,Temperature,CO2 Emissions,Sea Level Rise,Precipitation,Humidity,Wind Speed
4476,2010-04-18 05:11:04.266426624,Daltonland,Cote d'Ivoire,10.39090509694955,328.86327121223627,-1.760207060041635,76.89710904303597,83.12736304670094,21.96153144551856
4479,2010-04-20 17:40:14.041404096,West Valeriestad,Rwanda,13.741518747747984,455.3186276838501,1.639096540802788,84.57865691226286,75.99759096676766,27.276284841409076
4486,2010-04-26 14:48:16.849684928,Huffmanside,Comoros,10.31437338433605,452.2653149824224,-0.0944909704714144,92.96267875096925,16.45155270786718,29.11231197521858
4497,2010-05-05 20:35:12.691269120,Anthonymouth,Sao Tome and Principe,16.699703530016663,422.6339048445043,1.667876333474824,65.2458408080646,34.51393434641236,47.69892000547225
4502,2010-05-10 01:23:48.982898240,New Joseph,Rwanda,19.72190839752736,387.4347162579606,-0.9213164408045562,39.23941317855698,36.68371095695968,43.439744809564935
4506,2010-05-13 10:02:42.016201600,Castilloport,Chad,16.823665395500132,385.6714910712527,1.2630925036224443,64.85748665897847,63.919125984521294,44.3886260580389
4510,2010-05-16 18:41:35.049504896,Padillaport,Burkina Faso,16.144498626789655,420.3879165745388,1.3871276939888526,49.59864336308208,31.162138320000956,11.480233077859952
4515,2010-05-20 23:30:11.341134080,Lake Autumnberg,Guinea-Bissau,11.007342394426653,509.6322346545769,-0.5518846359380987,75.38981300515859,51.12013536096769,32.00889444726268
4519,2010-05-24 08:09:04.374437440,Tinastad,Kenya,7.805014197049481,462.7908824918637,-1.2955238026554952,4.4536141479889935,9.694501161330647,4.681953243686094
4521,2010-05-26 00:28:30.891089088,Taylorchester,Benin,20.9130588601596,371.5384957478691,-0.7072252852413814,99.5863926399102,17.350263032610002,3.107169910385537
4528,2010-05-31 21:36:33.699369920,New Christopherland,Tanzania,-0.4735076301433398,337.0054606998633,-0.5714751851415634,55.88458978692916,93.71026499662982,48.47782448946671
4531,2010-06-03 10:05:43.474347392,Charlesshire,Chad,19.03847308613522,366.8386856162963,0.0524508177165781,4.447695432071496,95.30313047575942,39.48448610990821
4535,2010-06-06 18:44:36.507650752,Danielfurt,Tanzania,5.476462728760261,358.7417192749109,0.9160695637770708,12.786573106135824,2.819291258620493,28.552202041112096
4539,2010-06-10 03:23:29.540954048,West Kristin,Somalia,18.58330970312309,324.56467988613423,0.5750445185039132,51.09660938560721,55.18901399455724,20.725265469123936
4542,2010-06-12 15:52:39.315931584,Rachelville,Djibouti,20.10055329825284,467.61970950793847,-1.7388871054494195,88.22753907918556,38.46942356979349,9.420833943505386
4545,2010-06-15 04:21:49.090909056,Ashleyview,Cameroon,14.724324599937797,401.7202136257535,-0.2625283508966078,59.54837177019433,27.248972209906064,20.926713438608
4547,2010-06-16 20:41:15.607560704,Bridgesfort,Namibia,18.1692712783292,459.4124817311393,-1.220137957159128,29.861819461126792,55.86526433319846,9.312003809040393
4551,2010-06-20 05:20:08.640864064,Olivermouth,Mali,9.626903904795864,389.0446773855334,-0.0937288991522592,7.269149907669603,78.51298421498527,1.8986466136222069
4558,2010-06-26 02:28:11.449144896,Lake Johnmouth,Guinea-Bissau,4.9402382318566325,475.30376040075,0.7742030315372967,74.23290078196197,82.70014312015824,31.07508206607149
4560,2010-06-27 18:47:37.965796544,Lake Kevin,Mozambique,16.819868274096738,563.021171207562,-0.5755544012950666,53.8813982612405,66.73705763621992,2.9986658078210997
4564,2010-07-01 03:26:30.999099904,New Williamfurt,Liberia,14.249940203781266,406.95084053669257,0.0041023593131729,44.03906574295184,3.618106960752088,49.35301099663772
4566,2010-07-02 19:45:57.515751552,New Jason,Namibia,10.704239909785944,437.73141649312873,-0.9562281792411896,26.284564370498632,14.97312472281058,10.877184581310413
4568,2010-07-04 12:05:24.032403200,Gomezside,Ethiopia,16.430061770508864,460.30155852330137,-0.1652298592002444,8.37649520826378,59.99378830818873,0.1365026378598532
4569,2010-07-05 08:15:07.290729024,West Williamshire,Somalia,19.114689077459182,434.2835041048068,-1.1630835331228084,57.75009249217001,5.248758501237683,25.576147045635302
4574,2010-07-09 13:03:43.582358208,Gregoryfort,Sudan,17.87497430387489,404.0355940171074,-1.716780051517932,5.772540013544103,77.44591181928642,5.518174095779166
4580,2010-07-14 14:02:03.132313216,Whiteberg,Burkina Faso,12.03474593003148,458.97112910520855,0.6887424164410635,31.29457175820941,79.17657044367976,16.805330998395934
4586,2010-07-19 15:00:22.682268224,Brandifort,South Africa,11.054803340521904,329.103373419088,-1.7482512442055724,75.18110892076763,49.09559291332192,4.206445503221168
4588,2010-07-21 07:19:49.198919872,Kennethland,Cote d'Ivoire,12.823644114567212,391.5843767825929,0.3117866726778311,47.77499225482305,93.59683599226176,37.36843661100061
4597,2010-07-28 20:47:18.523852352,Port Debraborough,Kenya,13.478282024949545,439.5795127365489,0.5308292694712995,27.82034030259053,61.92254112091731,4.511187514366139
4605,2010-08-04 14:05:04.590459008,Jackborough,Burundi,13.61796838197957,456.0084727823343,-1.018298152951358,49.54485312947302,85.56601752620749,10.900898967759924
4608,2010-08-07 02:34:14.365436544,Tomchester,Sierra Leone,22.22806508852409,413.15649542647344,-0.6242525859199488,17.99715916265526,53.571752264062575,33.91360361371886
4615,2010-08-12 23:42:17.173717376,Brownfurt,Mali,15.02115521848058,426.886061274534,-1.2721916331986107,1.952633011260252,59.76039763957297,22.556115343165008
4628,2010-08-23 21:48:39.531953152,Lake Jeremy,Sierra Leone,10.498612747626726,361.3527799446666,0.735764949916376,47.79237849544749,94.8223098566725,38.97385899614939
4630,2010-08-25 14:08:06.048604864,East Dakota,Guinea-Bissau,13.857846608609714,329.2861910220604,-1.203973522224691,18.170562097692933,96.86135766800622,17.012760560551094
4632,2010-08-27 06:27:32.565256512,West Timothy,Angola,16.38873315423511,310.4042187388732,-0.920605127605812,17.481164387194347,2.920083867467105,21.501325483855855
4637,2010-08-31 11:16:08.856885696,Saraland,Mauritania,14.80432208223356,371.4874912591701,1.9975485549757384,32.13342678716248,27.047159026603573,17.867948933011697
4654,2010-09-14 18:01:24.248424832,Steveshire,Morocco,13.72012842826296,372.3877110506222,-1.1396021222375137,24.524621307825424,55.98655825209428,7.112671259290221
4669,2010-09-27 08:27:13.123312320,Chungside,Uganda,11.85998158132346,429.7500979236893,1.3913911243228234,58.28165273916132,16.357340929454033,46.92902369815816
4671,2010-09-29 00:46:39.639963968,Isaactown,Uganda,13.589401063748136,361.4866252655044,0.2540749288903926,46.15851088975691,13.003513028507651,17.526628798304543
4690,2010-10-14 23:51:21.548154816,Port William,Mozambique,11.861581980695853,391.7903251143544,1.5129142678041647,30.82438707654536,28.142241988431994,37.82285798701398
4694,2010-10-18 08:30:14.581458112,Martinezburgh,Gabon,9.63642723746788,394.206639882361,2.698497903088466,73.76419888044,70.00128233259872,32.47601120822362
4696,2010-10-20 00:49:41.098109760,Lake Jessicastad,Zambia,15.742645288743017,403.6740171483701,-1.4344442936065709,25.72914652725345,73.39039327879318,46.44813067420419
4699,2010-10-22 13:18:50.873087296,New Ericabury,Niger,15.998029234551344,388.8944590385931,-0.2627820403989173,63.98213809710411,38.88588863121907,14.654699864467409
4700,2010-10-23 09:28:34.131413120,East Vanessaburgh,Uganda,18.00352083775103,405.7328575068725,0.6885761840699143,72.74768104238454,67.5102855606941,49.97932497789349
4703,2010-10-25 21:57:43.906390592,Lake Patrickton,Comoros,14.532169347146278,376.41581514374974,0.7364961976178249,38.800429080774265,9.95702601244506,14.581835418219455
4705,2010-10-27 14:17:10.423042304,West Rachelmouth,Botswana,21.87265856097284,413.4798820659102,0.4876340700019153,52.09839224762898,2.582190477424251,49.34605500274824
4714,2010-11-04 03:44:39.747974784,Dustinchester,Liberia,11.253471432150462,346.8972612874951,0.1406703223871579,69.7176728109147,49.4378226168179,38.086608720581694
4715,2010-11-04 23:54:23.006300608,Patriciatown,Senegal,17.331455021516277,390.12537226117206,1.3005969481146982,69.80338502363898,47.65551513890493,45.04718754064807
4718,2010-11-07 12:23:32.781278080,West Christine,Guinea,17.78253192389046,405.25388263286703,-1.5314354137063897,20.959391490004585,80.52346459947908,49.45364128235519
4721,2010-11-10 00:52:42.556255616,Shelleyfurt,Mali,17.224106509858906,391.6350423512392,1.8882608524916635,85.99269487688186,1.040578420593519,21.221893411153403
4723,2010-11-11 17:12:09.072907264,Gonzalezfurt,Zambia,19.99002342500491,383.8736464905576,0.9355222245114834,20.325799766243048,48.3412545481744,18.67480318948748
4727,2010-11-15 01:51:02.106210624,New Phillip,Guinea-Bissau,14.253379669038704,435.6057091227325,-0.3397277734123795,39.085657963867625,0.3473862469633881,43.896533052411726
4730,2010-11-17 14:20:11.881188096,Williamsburgh,Guinea,8.643875745762333,403.9749754482936,-0.086930460486181,38.67090108421871,39.10007358203123,43.90029502945946
4738,2010-11-24 07:37:57.947794752,New Elizabeth,Mauritania,21.70399649490233,429.1822794465524,-1.365488116937741,7.705459494084477,54.53840831772393,34.082450041548434
4749,2010-12-03 13:24:53.789378944,East Stephenstad,Sudan,3.3348368842790617,425.4862816041152,-0.8609455448240542,12.0225217858403,64.08464141639008,43.31327109027376
4759,2010-12-11 23:02:06.372637248,North Cody,Angola,8.727267018479713,481.84530389190775,1.513112503667032,43.83528648246313,69.97097737079821,26.37826243105325
4767,2010-12-18 16:19:52.439243904,Austinstad,Algeria,15.909077602664633,305.09325318671404,-0.5565411812776714,38.35437841695529,43.57167741606421,32.78589721017868
4785,2011-01-02 19:14:51.089108864,Robertmouth,Tanzania,22.570498946675844,364.77918974005496,0.5476425852992655,28.741003921306827,83.18743731379877,22.498209204981794
4791,2011-01-07 20:13:10.639063872,Port Debra,Mozambique,10.77176130118236,390.1987806893785,-3.076818484803808,66.91418515044528,56.85748826116276,29.78356673171381
4792,2011-01-08 16:22:53.897389696,New David,Seychelles,19.31702190381441,388.62874396597226,0.74769082870415,57.00016918811525,90.5929161887188,14.03157955000715
4803,2011-01-17 22:09:49.738973888,Sarahhaven,Liberia,16.205344788540938,275.4778400769459,0.4604978430915931,61.53187791098783,7.744940435985326,29.19625896965816
4804,2011-01-18 18:19:32.997299712,Jenkinshaven,Namibia,17.150541141500636,335.7775606377617,-0.5250010407672403,34.59029251447251,78.53056637307748,29.42075567712052
4806,2011-01-20 10:38:59.513951360,Lake Williamstad,Lesotho,8.068919087481603,362.6490604335547,-1.3698082445596145,99.36873695479392,72.61290197684166,44.20242422014797
4813,2011-01-26 07:47:02.322232192,Jordanhaven,Tunisia,9.980852109508564,321.68643742098743,1.7020806534602944,32.39651657130314,83.77178063291193,17.309332118869534
4816,2011-01-28 20:16:12.097209728,Sheppardstad,Tanzania,9.739475907878273,403.3183840162641,-1.3287576334615845,27.86210621779324,5.483298275965842,28.324475921601028
4819,2011-01-31 08:45:21.872187200,New Rachaelview,Morocco,10.144240509302987,450.37948723101744,-0.3522883144408542,43.97786499746594,81.08580190199174,20.30752100938848
4820,2011-02-01 04:55:05.130513024,Duncanhaven,Namibia,13.700304511084369,354.6166092025446,0.1305827028102917,28.32126588519618,92.085426943596,39.13021208272082
4831,2011-02-10 10:42:00.972097216,Colleenfurt,Chad,6.697485716733612,319.01839369884664,-0.3991727899992781,77.3106439664131,13.700452470985958,37.15056547126871
4832,2011-02-11 06:51:44.230423040,Leachtown,Sierra Leone,19.507941065666746,392.7008295317493,-1.4967307800819056,45.16221567307909,48.49507125186522,34.10496314525026
4833,2011-02-12 03:01:27.488748864,Sueland,Somalia,6.140761192992503,439.2890912864257,-1.1014838418457964,42.75645700131619,81.53519772315086,27.03097275184289
4834,2011-02-12 23:11:10.747074688,West Kelly,Benin,8.371137401148044,407.5760140598896,0.1765783539042165,73.6930616077934,40.54260040708269,45.86272776136643
4836,2011-02-14 15:30:37.263726336,East Kyle,Namibia,13.952763747467724,359.30751741652955,-0.922705021535154,20.9730173955668,79.54923434163261,42.219154070502114
4838,2011-02-16 07:50:03.780377984,West Jessicachester,Mozambique,14.747626883915974,425.8946542749856,-0.1558729447910622,81.81828938165876,0.2262799457116937,19.25572901330287
4840,2011-02-18 00:09:30.297029696,Angelville,Mali,17.89693825248361,452.3524779686927,0.0514949955546611,42.14796918738286,64.08620312065841,30.77374507311231
4850,2011-02-26 09:46:42.880288000,New Jamesshire,Guinea,23.131989203710457,389.94494031639937,-1.058540339704359,84.08268781712779,51.78000057786682,20.96028649974617
4851,2011-02-27 05:56:26.138613824,Richardshire,Mozambique,7.471014451702302,356.9283991116586,-0.7808843325858369,46.68361126373103,87.81435554060127,32.18232953957995
4855,2011-03-02 14:35:19.171917184,Lake Robert,Comoros,8.176166725777762,350.210315560588,1.5900985934036358,5.270268654116439,0.2660767976328859,0.9880438796548708
4857,2011-03-04 06:54:45.688568832,Port Jamesland,Tanzania,16.74883043248328,445.74563526089935,-0.2911719625235173,13.512057497982354,12.963076954865738,29.155154905894577
4869,2011-03-14 08:51:24.788478848,Meyerfurt,Uganda,28.91446726000303,398.77839624411337,-0.0360593734768193,11.771437358434389,48.10191491907951,12.021895909735951
4871,2011-03-16 01:10:51.305130496,North Meganfurt,Angola,17.559077883177434,413.6616698638955,-0.7335592931887369,39.39526236466716,12.892049943095063,1.1239866187684078
4875,2011-03-19 09:49:44.338433792,East Andrewmouth,Equatorial Guinea,5.97123010530675,352.9024832444461,2.458850294923093,77.40438444776251,19.275927746830888,9.069465717154008
4877,2011-03-21 02:09:10.855085504,Fernandezshire,Niger,22.754395724900604,407.12675698845294,0.470632513844736,22.765763542434648,59.761046184005785,3.8705277157127904
4881,2011-03-24 10:48:03.888388800,Brittanyport,Djibouti,16.450299459812527,359.3362398255284,1.4316152295859608,44.12440400578892,21.84053081693269,31.70252028316619
4882,2011-03-25 06:57:47.146714624,Mcgeetown,Angola,15.277068327909255,389.7479926562774,1.4777200559560952,86.6614976019169,17.728012753592637,14.311671079936438
4891,2011-04-01 20:25:16.471647168,New Robertville,Benin,5.121482300316776,429.649380266655,-0.933043984492973,29.746935829983517,84.01169827085124,26.48319767284765
4893,2011-04-03 12:44:42.988298816,Wrightborough,Burundi,7.595422950850215,375.9818420917555,0.947467314334522,87.02166461511747,52.36038038385959,39.59314709856297
4905,2011-04-13 14:41:22.088208768,Lake Benjamin,South Africa,6.868436229327436,394.57616998688985,-0.9053221366921884,99.23749441750832,9.913317591350236,2.560338839466497
4911,2011-04-18 15:39:41.638163776,Turnerside,Central African Republic,21.54670174850932,472.0585937064101,1.377028273633608,80.75434131166942,89.46478327033093,6.919859284554919
4929,2011-05-03 18:34:40.288028800,Tylerchester,Morocco,18.42781027985928,437.494424023728,-1.4103525986194123,95.08336574636353,97.30693353077277,16.44197214160214
4933,2011-05-07 03:13:33.321332096,Karatown,Ethiopia,11.452557689777192,342.7887391462847,1.2852433678906658,87.72517060268174,55.03210000227647,29.16480592305583
4934,2011-05-07 23:23:16.579657920,Grahamton,Mauritania,12.444200183658808,394.9394182131349,-1.076012578847084,26.728828752682567,71.0755468644475,7.425830756530321
4935,2011-05-08 19:32:59.837983744,New Rebecca,Malawi,4.402126908098346,406.49205261078254,0.554253821336365,46.04032519910919,97.97269403086904,21.22839702934418
4940,2011-05-13 00:21:36.129612928,West Tiffanyfort,Mauritius,17.602504030530003,391.8961609198548,-0.6568572543393526,37.77963941051591,43.09632635836695,11.852611395645363
4947,2011-05-18 21:29:38.937893760,Singletonchester,Namibia,8.364755125417252,348.2582681563608,-0.5038694955731022,85.48288482889652,48.633160703624576,4.2137269245751785
4951,2011-05-22 06:08:31.971197120,Amberborough,Angola,19.261408493478317,402.8680033467258,0.9005033686563803,69.18967695927094,34.622610212341364,32.306552213244174
4961,2011-05-30 15:45:44.554455424,Susanfurt,Central African Republic,10.029719687905033,406.8002521286049,0.384555439579552,37.54004476648591,66.97414265264017,43.93316036020563
4963,2011-06-01 08:05:11.071107072,New Lauraville,Seychelles,10.82453120722212,373.3904882913033,-0.598162992201789,84.57585245411671,12.221136807186529,42.94952636669659
4964,2011-06-02 04:14:54.329432896,Vanessafort,Liberia,12.90595007048067,397.5717116792227,1.5351184798563584,77.66089747643026,83.95431176029741,42.90873311992437
4976,2011-06-12 06:11:33.429342912,Nathanville,Sudan,12.424352438133898,412.596948909513,1.4409173242911164,5.074486111427612,73.54681537342417,11.504773773291888
4986,2011-06-20 15:48:46.012601216,Thomasbury,Cote d'Ivoire,17.68775119994472,464.65886485273046,-0.2752100069753578,3.685980891153207,33.89009639223972,4.769721158705847
4987,2011-06-21 11:58:29.270927040,Lake Andrewtown,Angola,20.15060904122449,331.4724712299102,-1.2962421748388002,35.79213613511916,1.2314083444028956,20.63994748980658
4992,2011-06-25 16:47:05.562556224,Port Jacqueline,Burkina Faso,15.714641720022891,401.2011415483038,-0.4908612379575959,71.58266461227858,43.1527211432303,1.348178682934853
4996,2011-06-29 01:25:58.595859584,Delgadoside,Cameroon,25.60769547415977,445.87739235777946,0.6547714866841144,99.64620613263668,56.396213294877306,44.33147458064373
5012,2011-07-12 12:01:30.729072896,Mirandaville,Botswana,16.321112749395294,426.1747414430789,-1.0439301156106005,25.541824151797037,1.7429665714072895,43.04568585410266
5014,2011-07-14 04:20:57.245724544,East Edwardville,Namibia,10.634490057846875,411.7385844258506,1.33951241592437,37.69557308593382,38.35647469317416,40.33509774845563
5020,2011-07-19 05:19:16.795679552,Jeffside,Botswana,14.672986055309863,435.535831215241,-0.5844038299733025,76.42691936951962,69.6878539018716,49.66609813570481
5024,2011-07-22 13:58:09.828982848,Angelaland,Somalia,20.351270276379548,351.494964403894,-0.2648281890424975,80.32645408539389,38.085603868571816,5.742187438789342
5045,2011-08-09 05:22:18.253825344,Stokesport,Burundi,18.429376166544817,378.9389565554732,-0.2286351300410992,40.63978664923522,64.0027641129415,38.11452832821768
5049,2011-08-12 14:01:11.287128704,Hoganshire,Central African Republic,18.242504382343363,462.037396909005,-0.6322993514381521,38.55848898824298,55.75537102483745,22.320109797577302
5051,2011-08-14 06:20:37.803780352,Lake Zachary,Namibia,19.050428358881817,450.9367176779032,-0.3186687588008173,30.60252590168606,6.347361672226737,16.721172302322323
5055,2011-08-17 14:59:30.837083712,Stephaniestad,Tanzania,18.50274061228121,390.5688316499532,-1.4561750824103243,86.69328993897103,31.21537013702872,14.278925486198668
5063,2011-08-24 08:17:16.903690368,West Lauriechester,Mozambique,15.614719877091094,283.67841796344914,-1.0932212892937458,6.766423687181766,88.59608112661323,32.89179597379897
5064,2011-08-25 04:27:00.162016192,South Wendytown,Somalia,15.82487912644147,463.5000940874244,-1.1619801174223263,73.52654110758333,30.848629161319863,11.511702823992463
5088,2011-09-14 08:20:18.361836160,Grosshaven,Uganda,13.043705844261984,461.9944279030803,0.2807370618102063,91.72459742721398,79.46339278530839,37.09833589846164
5094,2011-09-19 09:18:37.911791168,New Chad,Algeria,8.819710532135506,367.55393921822576,-1.1154524779562869,78.6376549042018,96.50661973827556,9.433469140505885
5095,2011-09-20 05:28:21.170116992,Johnsonburgh,Tanzania,15.37789079587516,451.32631521531926,-0.5979107382675563,49.034200269058495,62.659048745899305,47.51808871904617
5104,2011-09-27 18:55:50.495049472,South Richard,Gabon,6.688968952473147,337.912280502587,0.2769994100110614,63.23069439357012,84.46916930765516,16.546283204051242
5106,2011-09-29 11:15:17.011701120,Lake Juan,Lesotho,11.211616996945102,432.67179509966456,0.0517533138593568,96.06019578245886,33.28701377136911,19.03012618786041
5108,2011-10-01 03:34:43.528352832,Corychester,Sao Tome and Principe,11.27036710978735,387.94548257588855,-0.4699330255841927,98.96377803480556,88.4491251819759,30.14866613386829
5110,2011-10-02 19:54:10.045004480,Lake Connieport,Namibia,2.6907412620077498,401.7853654560119,-0.0894694836062686,91.63799003677528,77.73066504735594,38.63098647121428
5111,2011-10-03 16:03:53.303330304,Nguyenborough,Liberia,18.75427768683509,401.9773555479208,1.1076720022980695,13.1696205226162,13.25643642373232,37.88265873480884
5120,2011-10-11 05:31:22.628262784,Tuckerton,Equatorial Guinea,14.007803658876105,439.9484556460093,-0.0326301881416949,52.55681746923343,19.39394287220223,26.88520725625964
5126,2011-10-16 06:29:42.178217792,Robertsonville,Ghana,12.2602048162566,433.2715111522678,0.2620986116342458,1.501410887205512,77.55301186490289,22.51902354680277
5129,2011-10-18 18:58:51.953195264,Michellefort,Namibia,20.02523117032729,432.810138738485,-0.3627280626889114,39.32141066891634,40.60884902745882,31.680010062073947
5131,2011-10-20 11:18:18.469846976,Lanceshire,Central African Republic,8.901284560049739,368.3172944794684,1.2744224332020118,54.134614355831005,4.178171911534556,9.157551747117177
5141,2011-10-28 20:55:31.053105280,New Vicki,Liberia,11.703481675032164,391.6738617280827,-0.0793900418676857,77.12316560706785,74.24268038083942,11.322865291839207
5147,2011-11-02 21:53:50.603060288,Pamelamouth,Cameroon,12.203930445745872,458.6285009547387,-0.4642254265541553,62.453096199495086,43.91750435199483,7.927871339059511
5159,2011-11-12 23:50:29.702970240,Autumnchester,Mozambique,16.29041588129301,334.641477621552,-0.983813591612023,94.31542988872025,23.81855374584981,20.83073006979687
5165,2011-11-18 00:48:49.252925248,Douglasview,Burundi,3.4131531464018305,421.3017175957151,-0.7058396284915593,21.485815627818184,60.22257269391713,41.38131064477504
5167,2011-11-19 17:08:15.769576960,Lake Blakeview,Ghana,17.559216415552683,396.776458835109,2.0408086035242574,74.3264853423606,94.86805395621658,34.09278503168071
5169,2011-11-21 09:27:42.286228608,East Laurenborough,Benin,22.55094624398719,390.0650398617631,0.6357214565224958,47.64013828685737,15.82221772910658,18.78192336656255
5171,2011-11-23 01:47:08.802880256,Mariaville,Mozambique,12.748579734421618,402.1858982180212,-0.6083935222205009,45.04203852602513,8.647292647757276,31.21681794920226
5173,2011-11-24 18:06:35.319531904,West Shawn,Cote d'Ivoire,13.890778623110467,415.9348958816504,0.4617694550324471,5.368133156353416,3.607477376750634,25.5843824008728
5175,2011-11-26 10:26:01.836183616,Silvachester,Guinea,20.012312591075016,432.2258357658526,-0.0093028366306289,84.69207512676618,59.779289478405815,30.57772070644044
5187,2011-12-06 12:22:40.936093568,Brittanytown,Cameroon,17.21300456801761,334.43549934742634,-0.5283523110932661,62.13364164067429,49.206735013910375,26.532884084559488
5188,2011-12-07 08:32:24.194419392,East Christina,Tanzania,11.151865047185773,398.1719380406532,-2.237829609602175,72.23340699476071,88.87417780256712,17.727217449463527
5192,2011-12-10 17:11:17.227722752,East Maryfurt,Tanzania,10.732748339635895,394.859522803418,0.9169986355870592,75.736522058451,26.831009448902652,2.981228945526271
5202,2011-12-19 02:48:29.810981056,New Donnafurt,South Africa,20.19074363704177,354.3968480395216,0.2225051395404334,74.02029651590504,7.062798443677809,49.69614203541274
5209,2011-12-24 23:56:32.619261888,Lake Justinbury,Mali,18.61484735811148,424.474128203118,0.8762237532035393,19.79485294119906,35.90373111393367,2.3587696780328624
5212,2011-12-27 12:25:42.394239424,Cruzchester,Somalia,8.024856954270383,404.90512326207454,-0.3408252927549474,77.89440801130849,93.9295682332606,23.79852576786997
5215,2011-12-30 00:54:52.169216896,North Allenview,Chad,22.00171194672603,362.7941217195405,0.1340498113755392,72.83336989707244,93.4656078774488,15.962759264992016
5220,2012-01-03 05:43:28.460846080,New Donald,Niger,17.040014145018233,413.8102260860975,-0.0771127330359372,4.295882674158358,70.24553437208245,21.179143717666737
5227,2012-01-09 02:51:31.269126912,Pageside,Namibia,4.045143912265456,391.38083305299887,0.1670743624869533,26.67070915329709,62.650895322692016,34.7470787068826
5236,2012-01-16 16:19:00.594059392,Brownton,Liberia,17.850601596685653,420.1661778956599,0.3689784709521633,27.757602036854003,28.95698824386068,15.045657686728154
5237,2012-01-17 12:28:43.852385216,Port Thomasberg,Ghana,11.45719836481771,427.02627313284654,0.33370953931543,73.59780816351915,64.27955198138041,6.175528325759133
5244,2012-01-23 09:36:46.660666048,Josephview,Guinea-Bissau,10.67117865374539,479.687669971144,-0.086495994089458,44.48501328771336,93.33358841368458,45.03555146262218
5245,2012-01-24 05:46:29.918991872,Davidmouth,Somalia,11.962200179433882,434.9599392411366,0.7545564359405261,37.12805226854729,12.54036892010868,41.56312018743528
5253,2012-01-30 23:04:15.985598528,Burnsland,Mauritius,22.03549915671685,376.24381349541807,-0.707976386017013,51.22269958648136,24.427958082826795,24.42245659492671
5257,2012-02-03 07:43:09.018901888,Knappside,Mauritius,11.335854637536936,402.2981905763151,-1.590738904509675,59.43741888830766,40.663686304840816,26.5143179557108
5261,2012-02-06 16:22:02.052205184,Port Douglasland,Malawi,15.65971562180524,464.8072099403845,-0.2320331393969308,18.375337584465267,1.4966200306527178,32.855040212695705
5262,2012-02-07 12:31:45.310531008,West Benjamin,Zambia,11.484431612181885,332.8163348032225,-0.8843751360595088,91.54579664889329,4.5726765093200505,30.192474530997757
5263,2012-02-08 08:41:28.568856832,South Michael,Liberia,4.60585951222826,470.8713442257485,-0.1429494400493674,67.52953338222284,67.15975755728667,45.58867594854286
5271,2012-02-15 01:59:14.635463488,Jimenezburgh,Sudan,15.364971803815456,354.6708019750557,2.974263254049502,40.93056333496057,2.156680387169596,10.182233661516626
5283,2012-02-25 03:55:53.735373504,East Crystalfurt,Seychelles,12.626025806402136,373.4504090969157,2.129990646682972,25.62478845633572,83.66164337529729,10.029073855303832
5288,2012-02-29 08:44:30.027002688,Nguyenchester,Ghana,15.021452521822669,383.27853033251233,-0.6175869131931888,27.173030850153637,32.15262699467145,11.021585215582014
5301,2012-03-11 06:50:52.385238528,Brownton,Central African Republic,15.866745728461574,409.9592333903428,0.5620761264608041,49.43815760779152,29.155090942358296,21.111877706540483
5304,2012-03-13 19:20:02.160216000,South Amychester,Zambia,5.135210298276352,420.439656657236,-0.3656899395377955,41.09055587782029,92.33537407537015,20.54567103375989
5312,2012-03-20 12:37:48.226822656,Sergiostad,Guinea-Bissau,10.633647977718947,359.0165687599842,-0.8640112999091915,83.1126710962645,26.06826866943737,11.57079406037166
5325,2012-03-31 10:44:10.585058496,North Craig,Gabon,15.055299229926964,419.5806000498513,-0.0591476344176057,97.04288688533612,50.79623864061024,17.60037242765039
5326,2012-04-01 06:53:53.843384320,East Eric,Uganda,21.0656942037192,420.6764141864836,0.9180962970160196,76.81798610198793,14.014578793467836,44.26183899002698
5327,2012-04-02 03:03:37.101710144,North Chadville,Liberia,14.646518747340192,432.4607990423953,0.9896078953679186,52.9913085961058,83.61124979249375,17.931551351934623
5334,2012-04-08 00:11:39.909990976,North Tiffany,Lesotho,9.952909049108776,411.8824920096712,1.0167168135159732,62.317114279760666,69.11392176513742,38.93695283687493
5348,2012-04-19 18:27:45.526552640,Port Martin,Madagascar,12.463547867457285,495.4278845648096,0.2009333431263699,4.431684740661968,41.42137423157827,41.76424754260679
5351,2012-04-22 06:56:55.301530112,West Jonathan,Sudan,20.615813055292183,352.064435104895,-0.3414490976403148,48.99797944818248,24.82579487201978,17.603455337612655
5353,2012-04-23 23:16:21.818181760,East Jillbury,Seychelles,11.98634450285313,390.0177982991154,0.613065099166619,14.314966090448944,85.90859783232013,15.361498906039872
5357,2012-04-27 07:55:14.851485120,Port Julieberg,Zimbabwe,16.04941292362332,409.997763264156,-1.423996835043419,52.59177858153723,62.27418502630858,1.967170331311357
5360,2012-04-29 20:24:24.626462592,South Joel,Ghana,10.71979594456222,430.2939511727769,0.0729841779232936,71.15369687532979,44.914269639353385,49.7584490518842
5361,2012-04-30 16:34:07.884788480,North Douglasfurt,Gabon,17.591048824870583,409.2389298607941,0.9417202403286804,41.637784188108526,64.73737408831444,47.22034526513812
5365,2012-05-04 01:13:00.918091776,East Tiffanyborough,Morocco,14.643940405434064,350.5377057868236,-0.2236369329978016,93.76021151997963,15.803255492659218,35.48546497134204
